Name,Color,Category,"Product Details","SO Reserve Normal","CO Current Change Order Normal","Available Normal","Total Normal","SO Reserve Demo","CO Current Change Order Demo","Available Demo","Total Demo","SO Reserve APK","CO Current Change Order APK","Available APK","Total APK","Total Available","Total Storage","CO ON Changing"
"OPPO A18 (4+128G)","Glowing Black",Phone,"A18 (4+128G)",0,0,57,57,0,0,0,0,0,0,0,0,57,57,0
"OPPO A18 (4+128G)","Glowing Blue",Phone,"A18 (4+128G)",0,0,183,183,0,0,0,0,0,0,0,0,183,183,0
"OPPO A18 (4+64G)","Glowing Blue",Phone,"A18 (4+64G)",0,0,3,3,0,0,0,0,0,0,0,0,3,3,0
"OPPO A38 (6+128G)","Glowing Black",Phone,"A38 (6+128G)",0,0,34,34,0,0,0,0,0,0,0,0,34,34,0
"OPPO A38 (6+128G)","Glowing Gold",Phone,"A38 (6+128G)",0,0,73,73,0,0,0,0,0,0,0,0,73,73,0
"OPPO A60 (8+128G)","Ripple Blue",Phone,"A60 (8+128G)",0,0,55,55,0,0,0,0,0,0,0,0,55,55,0
"OPPO A60 (8+128G)","Midnight Purple",Phone,"A60 (8+128G)",0,0,62,62,0,0,0,0,0,0,0,0,62,62,0
"OPPO A60 (8+256G)","Ripple Blue",Phone,"A60 (8+256G)",0,0,81,81,0,0,0,0,0,0,0,0,81,81,0
"OPPO A79 5G(8+256G)","Dazzling Purple",Phone,"A79 5G(8+256G)",0,0,37,37,0,0,0,0,0,0,0,0,37,37,0
"OPPO Reno 11F 5G (8+256G)","Ocean Blue",Phone,"Reno 11F 5G (8+256G)",0,0,6,6,0,0,0,0,0,0,0,0,6,6,0
"OPPO Reno 11F 5G (8+256G)","Palm Green",Phone,"Reno 11F 5G (8+256G)",0,0,7,7,0,0,0,0,0,0,0,0,7,7,0
